record_id,platform,content_type,comment_id,thread_id,video_id,video_title,channel_title,video_url,video_published_at,theme,raw_text,author_hash,comment_published_at,comment_updated_at,like_count,reply_count,can_reply,is_public,viewer_rating,moderation_status,collected_at,collection_status,rejection_reason,clean_text,normalized_text_key,word_count,character_count,emoji_count,emoji_only,contains_alphanumeric,url_count,mention_count,hashtag_count,language_tag,detected_language,malay_indicator_count,english_indicator_count,spam_reasons,spam_flag,normalized_duplicate,cleaning_status,predicted_label,negative_probability,neutral_probability,positive_probability,prediction_confidence,probability_margin,confidence_category,review_priority,review_reason,manual_label,manual_review_status,manual_review_notes,final_label,model_name,annotation_stage,manual_label_options,selected_for_balanced_review,review_sequence,reviewed_at,review_decision_source,replacement_status,replacement_notes,supplement_reason,supplement_target_label,dataset_split_ready,final_dataset_name,final_dataset_created_at,final_dataset_sequence
YT_UgzUGIjB-UlksDKIie94AaABAg,YouTube,top_level_comment,UgzUGIjB-UlksDKIie94AaABAg,UgzUGIjB-UlksDKIie94AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,Jualan Rahmah 3x sebulan ok tu terbaik pmx,3ce0b3e18773015617dd,2026-01-06T00:21:27Z,2026-01-06T00:21:27Z,0,0,True,True,none,,2026-06-17T15:11:40.406459+00:00,raw,,Jualan Rahmah 3x sebulan ok tu terbaik pmx,jualan rahmah 3x sebulan ok tu terbaik pmx,8,42,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,positive,0.0744874700903892,0.0917899012565612,0.8337226510047913,0.8337226510047913,0.74193274974823,high,low,,positive,reviewed,Added from reviewed positive supplement,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,28,2026-06-18 20:33:38,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,positive,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,21
YT_UgzsVOAM43lE4pKpvEF4AaABAg,YouTube,top_level_comment,UgzsVOAM43lE4pKpvEF4AaABAg,UgzsVOAM43lE4pKpvEF4AaABAg,3Pk956RGn7o,10 MENU SCAM PALING PELIK DI BAZAR RAMADAN,Faktaw Channel,https://www.youtube.com/watch?v=3Pk956RGn7o,2025-03-22T08:00:02Z,festivals_national_events,Ee faktaw name saye sufyan😅,1944cf5060e6c827c6fe,2025-10-12T06:39:24Z,2025-10-12T06:39:24Z,0,0,True,True,none,,2026-06-17T15:11:43.541918+00:00,raw,,Ee faktaw name saye sufyan😅,ee faktaw name saye sufyan,5,27,1,False,True,0,0,0,UNKNOWN,tl,0,0,,False,False,accepted,neutral,0.2244126498699188,0.3969534635543823,0.3786339163780212,0.3969534635543823,0.018319547176361,low,high,low_confidence | small_probability_margin | neutral_prediction | unknown_language,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,30,2026-06-18 15:29:53,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,22
YT_UgxO21h0wQ2hYRxBKn54AaABAg,YouTube,top_level_comment,UgxO21h0wQ2hYRxBKn54AaABAg,UgxO21h0wQ2hYRxBKn54AaABAg,9tQzzOjBIdI,KOS SARA HIDUP | Kerajaan Bakal Umum Langkah Tangani Kos Sara Hidup,Buletin TV3,https://www.youtube.com/watch?v=9tQzzOjBIdI,2025-07-19T05:38:22Z,cost_of_living_public_policy,Kemungkinan sara akan dinaikan rm 1000?kalau betul alhamdulilah?kompom pembangkang marah?buat betul pun bangkang buat x betulpun bangkang?namapun pembangkang?hati panas jiwa sakit?sebab tu anwar turun anwar turun?,1f70ce75f6d5ec0c2ade,2025-07-22T07:09:16Z,2025-07-22T07:09:16Z,0,0,True,True,none,,2026-06-17T15:11:40.014774+00:00,raw,,Kemungkinan sara akan dinaikan rm 1000?kalau betul alhamdulilah?kompom pembangkang marah?buat betul pun bangkang buat x betulpun bangkang?namapun pembangkang?hati panas jiwa sakit?sebab tu anwar turun anwar turun?,kemungkinan sara akan dinaikan rm 1000 kalau betul alhamdulilah kompom pembangkang marah buat betul pun bangkang buat x betulpun bangkang namapun pembangkang hati panas jiwa sakit sebab tu anwar turun anwar turun,32,213,0,False,True,0,0,0,BM,id,3,0,,False,False,accepted,negative,0.9645463228225708,0.0164502579718828,0.0190034508705139,0.9645463228225708,0.9455428719520568,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,741,2026-06-18 20:08:38,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,23
YT_UgxYn0ozznprkR2i2IF4AaABAg,YouTube,top_level_comment,UgxYn0ozznprkR2i2IF4AaABAg,UgxYn0ozznprkR2i2IF4AaABAg,Wk-HcKtIaGY,Are We About to See a Chinese Tourist Boom in Malaysia?,Ziet Invests,https://www.youtube.com/watch?v=Wk-HcKtIaGY,2026-02-12T11:00:42Z,tourism_lifestyle_events,"well our tourism this year starts well with malaysian convincing everyone malaysia is just a jungle country, much love and tq for the video",86a6cd45afbb2bf2a661,2026-02-13T03:02:21Z,2026-02-13T03:02:21Z,8,2,True,True,none,,2026-06-17T15:11:46.188083+00:00,raw,,"well our tourism this year starts well with malaysian convincing everyone malaysia is just a jungle country, much love and tq for the video",well our tourism this year starts well with malaysian convincing everyone malaysia is just a jungle country much love and tq for the video,24,139,0,False,True,0,0,0,MIXED,en,2,5,,False,False,accepted,positive,0.1207393258810043,0.1455462127923965,0.7337144613265991,0.7337144613265991,0.5881682485342026,medium,medium,medium_confidence | mixed_language,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,421,2026-06-18 18:36:38,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,24
YT_Ugw7Z-JkQY31-p74hTd4AaABAg,YouTube,top_level_comment,Ugw7Z-JkQY31-p74hTd4AaABAg,Ugw7Z-JkQY31-p74hTd4AaABAg,lWY3O9pFexo,KOS SARA HIDUP | PM Umum Butiran Penghargaan Untuk Rakyat Esok (BU),Buletin TV3,https://www.youtube.com/watch?v=lWY3O9pFexo,2025-07-22T12:11:44Z,cost_of_living_public_policy,Zaman dulu semua murah orang melayu masih mengaku susah.,c509d42f6b7a14c33fad,2025-07-23T02:33:11Z,2025-07-23T02:33:11Z,0,0,True,True,none,,2026-06-17T15:11:38.329999+00:00,raw,,Zaman dulu semua murah orang melayu masih mengaku susah.,zaman dulu semua murah orang melayu masih mengaku susah,9,56,0,False,True,0,0,0,BM,id,2,0,,False,False,accepted,negative,0.7488121390342712,0.1375778466463089,0.1136099994182586,0.7488121390342712,0.6112342923879623,medium,medium,medium_confidence,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,439,2026-06-18 18:40:19,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,25
YT_UgypR_9FhyxBwznT0Jp4AaABAg,YouTube,top_level_comment,UgypR_9FhyxBwznT0Jp4AaABAg,UgypR_9FhyxBwznT0Jp4AaABAg,hXMCJ90cK7M,Car vs Public Transport in Malaysia. Who Wins?,Mr Money TV,https://www.youtube.com/watch?v=hXMCJ90cK7M,2025-05-23T12:42:56Z,transport_public_services,Subhanallah. Interesting. 4 myself there are pro and cons. Public transport is good if public are taught to use it. A person who uses it must be able to have the knowledge. The ones who doesn't know you have someone or something to help. Basically it's like muslims performing the haj. Wallahwualam.,8db2806e8c4ad00a0bd4,2025-05-29T21:54:52Z,2025-05-29T21:54:52Z,0,0,True,True,none,,2026-06-17T15:11:46.924870+00:00,raw,,Subhanallah. Interesting. 4 myself there are pro and cons. Public transport is good if public are taught to use it. A person who uses it must be able to have the knowledge. The ones who doesn't know you have someone or something to help. Basically it's like muslims performing the haj. Wallahwualam.,subhanallah interesting 4 myself there are pro and cons public transport is good if public are taught to use it a person who uses it must be able to have the knowledge the ones who doesn t know you have someone or something to help basically it s like muslims performing the haj wallahwualam,52,299,0,False,True,0,0,0,EN,en,0,6,,False,False,accepted,positive,0.1590335816144943,0.2288342714309692,0.61213219165802,0.61213219165802,0.3832979202270508,medium,medium,medium_confidence,positive,reviewed,Added from reviewed positive supplement,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,70,2026-06-18 20:33:38,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,positive,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,26
YT_UgzAC_v0wzVQDTjVI9V4AaABAg,YouTube,top_level_comment,UgzAC_v0wzVQDTjVI9V4AaABAg,UgzAC_v0wzVQDTjVI9V4AaABAg,lWY3O9pFexo,KOS SARA HIDUP | PM Umum Butiran Penghargaan Untuk Rakyat Esok (BU),Buletin TV3,https://www.youtube.com/watch?v=lWY3O9pFexo,2025-07-22T12:11:44Z,cost_of_living_public_policy,Kwsp 1 off abg Non,fd9f89f2df5336f7e938,2025-07-22T17:25:22Z,2025-07-22T17:25:22Z,0,0,True,True,none,,2026-06-17T15:11:38.330737+00:00,raw,,Kwsp 1 off abg Non,kwsp 1 off abg non,5,18,0,False,True,0,0,0,EN,en,0,0,,False,False,accepted,neutral,0.1542248129844665,0.7683468461036682,0.0774283334612846,0.7683468461036682,0.6141220331192017,medium,medium,medium_confidence | neutral_prediction,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,476,2026-06-18 18:48:15,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,27
YT_Ugw0eyHDsNb2EScfhvd4AaABAg,YouTube,top_level_comment,Ugw0eyHDsNb2EScfhvd4AaABAg,Ugw0eyHDsNb2EScfhvd4AaABAg,J5SEcQAe1AM,Why Malaysia Forces You to Own a Car,UrbanShiftMY,https://www.youtube.com/watch?v=J5SEcQAe1AM,2026-05-11T05:16:17Z,transport_public_services,Because you can't reach amenities without driving,5724afb6db65fa607497,2026-05-13T21:12:24Z,2026-05-13T21:12:24Z,0,0,True,True,none,,2026-06-17T15:11:48.080734+00:00,raw,,Because you can't reach amenities without driving,because you can t reach amenities without driving,7,49,0,False,True,0,0,0,EN,en,0,2,,False,False,accepted,neutral,0.17025788128376,0.7725054621696472,0.0572366490960121,0.7725054621696472,0.6022475808858871,medium,medium,medium_confidence | neutral_prediction,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,483,2026-06-18 18:49:28,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,28
YT_Ugzw44kQs5OxLDQYD094AaABAg,YouTube,top_level_comment,Ugzw44kQs5OxLDQYD094AaABAg,Ugzw44kQs5OxLDQYD094AaABAg,L-iPwc5b3oI,Malaysia rolls out the welcome mat for first tourists of 2026,The Star,https://www.youtube.com/watch?v=L-iPwc5b3oI,2026-01-01T05:54:35Z,tourism_lifestyle_events,First day of the year sudah bekerja😊,4e4730e589b6d9169fc0,2026-01-01T09:29:03Z,2026-01-01T09:29:03Z,4,0,True,True,none,,2026-06-17T15:11:45.906785+00:00,raw,,First day of the year sudah bekerja😊,first day of the year sudah bekerja,7,36,1,False,True,0,0,0,MIXED,en,1,1,,False,False,accepted,positive,0.0201310794800519,0.0406651236116886,0.9392038583755492,0.9392038583755492,0.8985387347638607,high,medium,mixed_language,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,579,2026-06-18 19:04:31,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,29
YT_Ugx_7r3l73t3ALorSTN4AaABAg,YouTube,top_level_comment,Ugx_7r3l73t3ALorSTN4AaABAg,Ugx_7r3l73t3ALorSTN4AaABAg,9tQzzOjBIdI,KOS SARA HIDUP | Kerajaan Bakal Umum Langkah Tangani Kos Sara Hidup,Buletin TV3,https://www.youtube.com/watch?v=9tQzzOjBIdI,2025-07-19T05:38:22Z,cost_of_living_public_policy,"Cakap pun tak yakin. Dulu kita yakin,😂",2db183c96642f6117035,2025-07-19T06:25:56Z,2025-07-19T06:25:56Z,3,0,True,True,none,,2026-06-17T15:11:40.015943+00:00,raw,,"Cakap pun tak yakin. Dulu kita yakin,😂",cakap pun tak yakin dulu kita yakin,7,38,1,False,True,0,0,0,BM,id,3,0,,False,False,accepted,neutral,0.2901124358177185,0.4265564978122711,0.2833310663700104,0.4265564978122711,0.1364440619945526,low,high,low_confidence | small_probability_margin | neutral_prediction,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,53,2026-06-18 15:36:42,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,30
YT_Ugxr-YSjPpMh-C48uWB4AaABAg,YouTube,top_level_comment,Ugxr-YSjPpMh-C48uWB4AaABAg,Ugxr-YSjPpMh-C48uWB4AaABAg,zCSY4bGWUXc,"Suara Rakyat: Nilai semula subsidi petrol golongan kaya, apa kata orang miskin?",Astro AWANI,https://www.youtube.com/watch?v=zCSY4bGWUXc,2026-05-11T12:14:22Z,cost_of_living_public_policy,Kerajaan patut dah ada statistik berapa banyak subsidi yang telah di gunakan oleh T20 dan yang lain dari jumlah subsidi negara semenjak sistem baru di laksanakan.,042aed380721d2767a39,2026-05-12T01:09:55Z,2026-05-12T01:09:55Z,0,0,True,True,none,,2026-06-17T15:11:37.970783+00:00,raw,,Kerajaan patut dah ada statistik berapa banyak subsidi yang telah di gunakan oleh T20 dan yang lain dari jumlah subsidi negara semenjak sistem baru di laksanakan.,kerajaan patut dah ada statistik berapa banyak subsidi yang telah di gunakan oleh t20 dan yang lain dari jumlah subsidi negara semenjak sistem baru di laksanakan,26,162,0,False,True,0,0,0,BM,id,5,0,,False,False,accepted,neutral,0.1870198845863342,0.5223731398582458,0.2906070649623871,0.5223731398582458,0.2317660748958587,low,high,low_confidence | neutral_prediction,neutral,reviewed,Changed from negative to neutral after text-based manual review,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,194,2026-06-18 20:41:44,human_manual_text_based_negative_recheck,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,31
YT_UgzKkCKWcBbZGuG92XZ4AaABAg,YouTube,top_level_comment,UgzKkCKWcBbZGuG92XZ4AaABAg,UgzKkCKWcBbZGuG92XZ4AaABAg,9tQzzOjBIdI,KOS SARA HIDUP | Kerajaan Bakal Umum Langkah Tangani Kos Sara Hidup,Buletin TV3,https://www.youtube.com/watch?v=9tQzzOjBIdI,2025-07-19T05:38:22Z,cost_of_living_public_policy,Kalau xisnin selasa ni la bil letrik aku sampai.,e8ea9a1afcea24608c9f,2025-07-19T16:29:47Z,2025-07-19T16:29:47Z,0,0,True,True,none,,2026-06-17T15:11:40.015352+00:00,raw,,Kalau xisnin selasa ni la bil letrik aku sampai.,kalau xisnin selasa ni la bil letrik aku sampai,9,48,0,False,True,0,0,0,BM,id,2,0,,False,False,accepted,positive,0.167878195643425,0.3170945346355438,0.5150272846221924,0.5150272846221924,0.1979327499866485,low,high,low_confidence,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,176,2026-06-18 15:59:00,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,32
YT_UgxYJn_gRg8FDjQDitx4AaABAg,YouTube,top_level_comment,UgxYJn_gRg8FDjQDitx4AaABAg,UgxYJn_gRg8FDjQDitx4AaABAg,hXMCJ90cK7M,Car vs Public Transport in Malaysia. Who Wins?,Mr Money TV,https://www.youtube.com/watch?v=hXMCJ90cK7M,2025-05-23T12:42:56Z,transport_public_services,traffic jammed making car user late over public transport user,f703c4617d46a2d8a30a,2025-05-24T04:25:40Z,2025-05-24T04:25:40Z,2,0,True,True,none,,2026-06-17T15:11:46.927449+00:00,raw,,traffic jammed making car user late over public transport user,traffic jammed making car user late over public transport user,10,62,0,False,True,0,0,0,EN,en,0,1,,False,False,accepted,negative,0.7893652319908142,0.1601097136735916,0.0505250468850135,0.7893652319908142,0.6292555183172226,medium,medium,medium_confidence,neutral,reviewed,Changed from negative to neutral after text-based manual review,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,521,2026-06-18 20:41:44,human_manual_text_based_negative_recheck,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,33
YT_UgxhqKzdN0tNghEnrJJ4AaABAg,YouTube,top_level_comment,UgxhqKzdN0tNghEnrJJ4AaABAg,UgxhqKzdN0tNghEnrJJ4AaABAg,zCSY4bGWUXc,"Suara Rakyat: Nilai semula subsidi petrol golongan kaya, apa kata orang miskin?",Astro AWANI,https://www.youtube.com/watch?v=zCSY4bGWUXc,2026-05-11T12:14:22Z,cost_of_living_public_policy,"😂lah katanya Nagara kaya ,semua takde miskin nikmati je lah harga naik kan bnyk duit wrga Malaydesh",9d843c9f8dde5bc1cfd3,2026-05-13T03:32:35Z,2026-05-13T03:32:35Z,3,1,True,True,none,,2026-06-17T15:11:37.970405+00:00,raw,,"😂lah katanya Nagara kaya ,semua takde miskin nikmati je lah harga naik kan bnyk duit wrga Malaydesh",lah katanya nagara kaya semua takde miskin nikmati je lah harga naik kan bnyk duit wrga malaydesh,17,99,1,False,True,0,0,0,BM,id,4,0,,False,False,accepted,positive,0.2077996432781219,0.2075207084417343,0.5846796035766602,0.5846796035766602,0.3768799602985382,low,high,low_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,314,2026-06-18 17:15:15,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,34
YT_UgxCLhv5NUP9beCL_tF4AaABAg,YouTube,top_level_comment,UgxCLhv5NUP9beCL_tF4AaABAg,UgxCLhv5NUP9beCL_tF4AaABAg,ePfJmLXfPwU,JPJ perkenal wajah baharu lesen memandu,Harian Metro,https://www.youtube.com/watch?v=ePfJmLXfPwU,2025-05-21T11:30:02Z,transport_public_services,Upgrade lah sistem urusan kt kaunter to sekali. Jgn biarkan org ramai beratur smpai keluar,52961fd39b95b8cbcc23,2025-05-22T10:30:02Z,2025-05-22T10:30:02Z,11,0,True,True,none,,2026-06-17T15:11:47.299452+00:00,raw,,Upgrade lah sistem urusan kt kaunter to sekali. Jgn biarkan org ramai beratur smpai keluar,upgrade lah sistem urusan kt kaunter to sekali jgn biarkan org ramai beratur smpai keluar,15,90,0,False,True,0,0,0,BM,id,2,0,,False,False,accepted,negative,0.5148473978042603,0.2838946282863617,0.2012580335140228,0.5148473978042603,0.2309527695178985,low,high,low_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,175,2026-06-18 15:58:36,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,35
YT_UgycJhvt2ekn4glHyXF4AaABAg,YouTube,top_level_comment,UgycJhvt2ekn4glHyXF4AaABAg,UgycJhvt2ekn4glHyXF4AaABAg,MpBToZaCuWE,LRT derailment: Commuters want track and train maintenance to be enhanced,The Star,https://www.youtube.com/watch?v=MpBToZaCuWE,2026-05-28T08:54:43Z,transport_public_services,Cannot blame accident? Of course you can prevent accident by carrying out maintenance diligently without fail,c267623252630e3d2d1e,2026-05-28T14:05:22Z,2026-05-28T14:05:50Z,2,0,True,True,none,,2026-06-17T15:11:46.538541+00:00,raw,,Cannot blame accident? Of course you can prevent accident by carrying out maintenance diligently without fail,cannot blame accident of course you can prevent accident by carrying out maintenance diligently without fail,16,109,0,False,True,0,0,0,EN,en,0,1,,False,False,accepted,positive,0.0476319268345832,0.291193276643753,0.6611748337745667,0.6611748337745667,0.3699815571308136,medium,medium,medium_confidence,neutral,reviewed,Moved from positive supplement to neutral after manual review,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,53,2026-06-18 20:30:19,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,neutral_after_manual_review,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,36
YT_UgzawMzaUUtqqjKCJkp4AaABAg,YouTube,top_level_comment,UgzawMzaUUtqqjKCJkp4AaABAg,UgzawMzaUUtqqjKCJkp4AaABAg,MpBToZaCuWE,LRT derailment: Commuters want track and train maintenance to be enhanced,The Star,https://www.youtube.com/watch?v=MpBToZaCuWE,2026-05-28T08:54:43Z,transport_public_services,Too much corruption this stupid MALAYSIA.....created by the one and only 100yo dictator...Malaysia will never progress due to wrong fundamental,c0d0d9ddaa540e49695f,2026-05-28T09:22:11Z,2026-05-28T09:22:11Z,0,0,True,True,none,,2026-06-17T15:11:46.539367+00:00,raw,,Too much corruption this stupid MALAYSIA..created by the one and only 100yo dictator..Malaysia will never progress due to wrong fundamental,too much corruption this stupid malaysia created by the one and only 100yo dictator malaysia will never progress due to wrong fundamental,22,139,0,False,True,0,0,0,MIXED,en,1,3,,False,False,accepted,negative,0.9617554545402528,0.0188598241657018,0.019384691491723,0.9617554545402528,0.9423707630485296,high,medium,mixed_language,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,590,2026-06-18 19:05:41,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,37
YT_UgwihIYVqgRlqb9RxHZ4AaABAg,YouTube,top_level_comment,UgwihIYVqgRlqb9RxHZ4AaABAg,UgwihIYVqgRlqb9RxHZ4AaABAg,mVmYibok-7A,[TERKINI] MOF sekat MyKad individu salah guna subsidi BUDI95,Astro AWANI,https://www.youtube.com/watch?v=mVmYibok-7A,2026-03-23T23:22:33Z,cost_of_living_public_policy,buat la pakai ic di sabah sarawak pakai Diesel,b5730e4db83cbc4b36a6,2026-03-24T07:32:21Z,2026-03-24T07:32:21Z,0,0,True,True,none,,2026-06-17T15:11:39.037699+00:00,raw,,buat la pakai ic di sabah sarawak pakai Diesel,buat la pakai ic di sabah sarawak pakai diesel,9,46,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,neutral,0.3519899845123291,0.5273540616035461,0.1206559315323829,0.5273540616035461,0.175364077091217,low,high,low_confidence | neutral_prediction,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,205,2026-06-18 16:04:51,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,38
