record_id,platform,content_type,comment_id,thread_id,video_id,video_title,channel_title,video_url,video_published_at,theme,raw_text,author_hash,comment_published_at,comment_updated_at,like_count,reply_count,can_reply,is_public,viewer_rating,moderation_status,collected_at,collection_status,rejection_reason,clean_text,normalized_text_key,word_count,character_count,emoji_count,emoji_only,contains_alphanumeric,url_count,mention_count,hashtag_count,language_tag,detected_language,malay_indicator_count,english_indicator_count,spam_reasons,spam_flag,normalized_duplicate,cleaning_status,predicted_label,negative_probability,neutral_probability,positive_probability,prediction_confidence,probability_margin,confidence_category,review_priority,review_reason,manual_label,manual_review_status,manual_review_notes,final_label,model_name,annotation_stage,manual_label_options,selected_for_balanced_review,review_sequence,reviewed_at,review_decision_source,replacement_status,replacement_notes,supplement_reason,supplement_target_label,dataset_split_ready,final_dataset_name,final_dataset_created_at,final_dataset_sequence,original_text,translated_text_en,translation_status,translation_method,sentiment,action,review_notes
YT_UgyDTrHIolKcmEnkACp4AaABAg,YouTube,top_level_comment,UgyDTrHIolKcmEnkACp4AaABAg,UgyDTrHIolKcmEnkACp4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,semua org dapat ke bantuan sara rm100?,20f1591d32fd3bca246a,2026-01-05T19:39:44Z,2026-01-05T19:39:44Z,0,0,True,True,none,,2026-06-17T15:11:40.741868+00:00,raw,,semua org dapat ke bantuan sara rm100?,semua org dapat ke bantuan sara rm100,7,38,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,neutral,0.1774200350046157,0.6988405585289001,0.1237394884228706,0.6988405585289001,0.5214205235242844,medium,medium,medium_confidence | neutral_prediction,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,394,2026-06-18 18:32:50,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,126,semua org dapat ke bantuan sara rm100?,can everyone get rm100 support?,translated,google_translate_auto_to_en,neutral,keep,current label is acceptable or ambiguous
YT_UgxFfU78a1keLDRfbph4AaABAg,YouTube,top_level_comment,UgxFfU78a1keLDRfbph4AaABAg,UgxFfU78a1keLDRfbph4AaABAg,qlQj6Zlgc-M,MyDigital ID akan diwajibkan untuk akses aplikasi MyJPJ & MyBayar PDRM!,SoyaCincau BM,https://www.youtube.com/watch?v=qlQj6Zlgc-M,2025-08-27T12:39:08Z,technology_digital_services,Verification cannot be completed. Apa masalah digital id ni. Menyusahkan org nk tgok roadtax,6ccc699c2cea12b375b1,2026-06-02T11:36:38Z,2026-06-02T11:36:38Z,0,0,True,True,none,,2026-06-17T15:11:45.562945+00:00,raw,,Verification cannot be completed. Apa masalah digital id ni. Menyusahkan org nk tgok roadtax,verification cannot be completed apa masalah digital id ni menyusahkan org nk tgok roadtax,14,92,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,negative,0.954668402671814,0.0276331566274166,0.0176984351128339,0.954668402671814,0.9270352460443974,high,low,,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,704,2026-06-18 19:24:47,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,184,Verification cannot be completed. Apa masalah digital id ni. Menyusahkan org nk tgok roadtax,Verification cannot be completed. What is this digital id problem? Makes it difficult for people to check the road tax,translated,google_translate_auto_to_en,negative,relabel,translated English contains stronger negative sentiment cues
YT_UgzemrIPytR0rWTPlcx4AaABAg,YouTube,top_level_comment,UgzemrIPytR0rWTPlcx4AaABAg,UgzemrIPytR0rWTPlcx4AaABAg,9tQzzOjBIdI,KOS SARA HIDUP | Kerajaan Bakal Umum Langkah Tangani Kos Sara Hidup,Buletin TV3,https://www.youtube.com/watch?v=9tQzzOjBIdI,2025-07-19T05:38:22Z,cost_of_living_public_policy,Mcm tulah apa yg pm2 rasa sblm ni pmx.semua negara terkesan dgn ekonomi.lain kali jgn janji mcm2 pmx.amin,6316164be8931bb7994d,2025-07-19T06:30:04Z,2025-07-19T06:30:04Z,0,0,True,True,none,,2026-06-17T15:11:40.015916+00:00,raw,,Mcm tulah apa yg pm2 rasa sblm ni pmx.semua negara terkesan dgn ekonomi.lain kali jgn janji mcm2 pmx.amin,mcm tulah apa yg pm2 rasa sblm ni pmx semua negara terkesan dgn ekonomi lain kali jgn janji mcm2 pmx amin,21,105,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,negative,0.5004115700721741,0.2441266775131225,0.255461722612381,0.5004115700721741,0.2449498474597931,low,high,low_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,149,2026-06-18 15:53:07,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,273,Mcm tulah apa yg pm2 rasa sblm ni pmx.semua negara terkesan dgn ekonomi.lain kali jgn janji mcm2 pmx.amin,That's what you guys feel before this pmx. All countries are affected by the economy. Next time don't promise like that pmx. Amen,translated,google_translate_auto_to_en,negative,keep,current label is acceptable or ambiguous
YT_Ugwutmx3_iICSlU9PNN4AaABAg,YouTube,top_level_comment,Ugwutmx3_iICSlU9PNN4AaABAg,Ugwutmx3_iICSlU9PNN4AaABAg,3Pk956RGn7o,10 MENU SCAM PALING PELIK DI BAZAR RAMADAN,Faktaw Channel,https://www.youtube.com/watch?v=3Pk956RGn7o,2025-03-22T08:00:02Z,festivals_national_events,10 biodata tentang faktaw.😂,255224abac38fe9ceefa,2026-03-03T09:54:31Z,2026-03-03T09:54:31Z,0,0,True,True,none,,2026-06-17T15:11:43.541215+00:00,raw,,10 biodata tentang faktaw.😂,10 biodata tentang faktaw,4,27,1,False,True,0,0,0,BM,id,0,0,,False,False,accepted,neutral,0.0389577262103557,0.758550763130188,0.2024914771318435,0.758550763130188,0.5560592859983444,medium,medium,medium_confidence | neutral_prediction,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,461,2026-06-18 18:44:23,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,254,10 biodata tentang faktaw.😂,10 biodata about facts.😂,translated,google_translate_auto_to_en,neutral,keep,current label is acceptable
YT_Ugw_8YTRYpY7JWJB2514AaABAg,YouTube,top_level_comment,Ugw_8YTRYpY7JWJB2514AaABAg,Ugw_8YTRYpY7JWJB2514AaABAg,zCSY4bGWUXc,"Suara Rakyat: Nilai semula subsidi petrol golongan kaya, apa kata orang miskin?",Astro AWANI,https://www.youtube.com/watch?v=zCSY4bGWUXc,2026-05-11T12:14:22Z,cost_of_living_public_policy,Sampai pegawai SPBU nya orang Bangladesh 😂,9e0ff26b4b2fa1cb38db,2026-05-15T08:36:40Z,2026-05-15T08:37:46Z,0,0,True,True,none,,2026-06-17T15:11:37.969912+00:00,raw,,Sampai pegawai SPBU nya orang Bangladesh 😂,sampai pegawai spbu nya orang bangladesh,6,42,1,False,True,0,0,0,BM,tl,1,0,,False,False,accepted,neutral,0.1926887333393097,0.555577278137207,0.2517339587211609,0.555577278137207,0.3038433194160461,low,high,low_confidence | neutral_prediction,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,266,2026-06-18 17:05:23,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,174,Sampai pegawai SPBU nya orang Bangladesh 😂,Even the gas station employee is Bangladeshi 😂,translated,google_translate_auto_to_en,neutral,keep,current label is acceptable
YT_UgwGyQs_KLf-_phzvjB4AaABAg,YouTube,top_level_comment,UgwGyQs_KLf-_phzvjB4AaABAg,UgwGyQs_KLf-_phzvjB4AaABAg,MpBToZaCuWE,LRT derailment: Commuters want track and train maintenance to be enhanced,The Star,https://www.youtube.com/watch?v=MpBToZaCuWE,2026-05-28T08:54:43Z,transport_public_services,"umno train😂 gorvement give 100million to umno but umno only spend 50million for this lrt😂,,umno always pick pocket money",7a15176c1d1ecdb5d882,2026-05-29T12:02:58Z,2026-05-29T12:02:58Z,0,0,True,True,none,,2026-06-17T15:11:46.538257+00:00,raw,,"umno train😂 gorvement give 100million to umno but umno only spend 50million for this lrt😂,,umno always pick pocket money",umno train gorvement give 100million to umno but umno only spend 50million for this lrt umno always pick pocket money,20,120,2,False,True,0,0,0,EN,en,0,2,,False,False,accepted,neutral,0.2665851414203644,0.4363232553005218,0.2970916032791137,0.4363232553005218,0.139231652021408,low,high,low_confidence | small_probability_margin | neutral_prediction,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,66,2026-06-18 15:38:44,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,107,"umno train😂 gorvement give 100million to umno but umno only spend 50million for this lrt😂,,umno always pick pocket money","umno train😂 gorvement give 100million to umno but umno only spend 50million for this lrt😂,,umno always pick pocket money",kept_original_english,none,negative,keep,current label is acceptable or ambiguous
YT_Ugysi_mCOp5GCdQrUlF4AaABAg,YouTube,top_level_comment,Ugysi_mCOp5GCdQrUlF4AaABAg,Ugysi_mCOp5GCdQrUlF4AaABAg,lWY3O9pFexo,KOS SARA HIDUP | PM Umum Butiran Penghargaan Untuk Rakyat Esok (BU),Buletin TV3,https://www.youtube.com/watch?v=lWY3O9pFexo,2025-07-22T12:11:44Z,cost_of_living_public_policy,"Kerajaan kena bagi rakyat duit.sebulan rm.2000. Baru berbaloi,rakyat akan sentiasa sokong🎉🎉",81b72848b81c46d68ef0,2025-07-22T20:33:37Z,2025-07-22T20:33:37Z,16,3,True,True,none,,2026-06-17T15:11:38.330604+00:00,raw,,"Kerajaan kena bagi rakyat duit.sebulan rm.2000. Baru berbaloi,rakyat akan sentiasa sokong🎉🎉",kerajaan kena bagi rakyat duit sebulan rm 2000 baru berbaloi rakyat akan sentiasa sokong,14,91,2,False,True,0,0,0,BM,id,2,0,,False,False,accepted,positive,0.0924920663237571,0.1093446090817451,0.7981632351875305,0.7981632351875305,0.6888186261057854,medium,medium,medium_confidence,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,537,2026-06-18 18:58:29,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,1,"Kerajaan kena bagi rakyat duit.sebulan rm.2000. Baru berbaloi,rakyat akan sentiasa sokong🎉🎉","The government has to give the people 2000 rm a month. Just worth it, the people will always support 🎉🎉",translated,google_translate_auto_to_en,positive,keep,current label is acceptable or ambiguous
YT_Ugz16XchDVwINyIvDlF4AaABAg,YouTube,top_level_comment,Ugz16XchDVwINyIvDlF4AaABAg,Ugz16XchDVwINyIvDlF4AaABAg,mVmYibok-7A,[TERKINI] MOF sekat MyKad individu salah guna subsidi BUDI95,Astro AWANI,https://www.youtube.com/watch?v=mVmYibok-7A,2026-03-23T23:22:33Z,cost_of_living_public_policy,Bagusss...ituu saja pengajaran kepada yg takk tahu berterima kasih...,2fdf0c09d96ce86b9c9f,2026-03-24T05:42:23Z,2026-03-24T05:42:23Z,0,0,True,True,none,,2026-06-17T15:11:39.038048+00:00,raw,,Bagusss..ituu saja pengajaran kepada yg takk tahu berterima kasih..,bagusss ituu saja pengajaran kepada yg takk tahu berterima kasih,10,67,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,positive,0.0947777405381202,0.0750984475016594,0.8301237225532532,0.8301237225532532,0.7353459820151329,high,low,,positive,reviewed,Added from reviewed positive supplement,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,30,2026-06-18 20:33:38,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,positive,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,546,Bagusss..ituu saja pengajaran kepada yg takk tahu berterima kasih..,Nice.. that's the lesson for those who don't know how to thank..,translated,google_translate_auto_to_en,positive,keep,current label is acceptable or ambiguous
YT_UgyFexC00ya-PuSpMxl4AaABAg,YouTube,top_level_comment,UgyFexC00ya-PuSpMxl4AaABAg,UgyFexC00ya-PuSpMxl4AaABAg,0zi0v_kJ7BE,"Belanjawan 2026: Bantuan tunai STR dikurang RM300, Sara naik",KiniTV,https://www.youtube.com/watch?v=0zi0v_kJ7BE,2025-10-13T05:24:51Z,cost_of_living_public_policy,"Pi mai pi mai tang tu jugak.. Yg untung kerajaan... Tokey2 besar senyum lebar.. Duit yg rakyat dpt, dapat kt tokey2 dn kerajaan jugak..Untung2.. Siapa nk buat bisnis klu dpt rugi..",37610a90f3222bbcf480,2025-10-14T06:51:03Z,2025-10-14T06:51:03Z,0,0,True,True,none,,2026-06-17T15:11:41.176875+00:00,raw,,"Pi mai pi mai tang tu jugak.. Yg untung kerajaan.. Tokey2 besar senyum lebar.. Duit yg rakyat dpt, dapat kt tokey2 dn kerajaan jugak..Untung2.. Siapa nk buat bisnis klu dpt rugi..",pi mai pi mai tang tu jugak yg untung kerajaan tokey2 besar senyum lebar duit yg rakyat dpt dapat kt tokey2 dn kerajaan jugak untung2 siapa nk buat bisnis klu dpt rugi,32,179,0,False,True,0,0,0,BM,id,2,0,,False,False,accepted,positive,0.2707633078098297,0.2394936382770538,0.4897429943084717,0.4897429943084717,0.2189796864986419,low,high,low_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,134,2026-06-18 15:51:20,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,122,"Pi mai pi mai tang tu jugak.. Yg untung kerajaan.. Tokey2 besar senyum lebar.. Duit yg rakyat dpt, dapat kt tokey2 dn kerajaan jugak..Untung2.. Siapa nk buat bisnis klu dpt rugi..","Pi mai pi mai tang that's right.. The government's profiteers.. The big tokeys are smiling wide.. The money that the people get, the tokeys and the government can get too.. Good luck.. Who wants to do business when they can lose..",translated,google_translate_auto_to_en,positive,relabel,positive/supportive cues outweigh negative label after translation
YT_UgxtXYh769oOPTJNgcF4AaABAg,YouTube,top_level_comment,UgxtXYh769oOPTJNgcF4AaABAg,UgxtXYh769oOPTJNgcF4AaABAg,0zi0v_kJ7BE,"Belanjawan 2026: Bantuan tunai STR dikurang RM300, Sara naik",KiniTV,https://www.youtube.com/watch?v=0zi0v_kJ7BE,2025-10-13T05:24:51Z,cost_of_living_public_policy,Takde masalah nk tukar str bujang ke sara. Tapi jenis barang tu bebas la.,9911b334b1a888ac4d9b,2025-11-27T08:45:13Z,2025-11-27T08:45:13Z,0,0,True,True,none,,2026-06-17T15:11:41.175861+00:00,raw,,Takde masalah nk tukar str bujang ke sara. Tapi jenis barang tu bebas la.,takde masalah nk tukar str bujang ke sara tapi jenis barang tu bebas la,14,73,0,False,True,0,0,0,BM,id,2,0,,False,False,accepted,neutral,0.2350375354290008,0.4639026522636413,0.301059752702713,0.4639026522636413,0.1628428995609283,low,high,low_confidence | neutral_prediction,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,103,2026-06-18 15:45:41,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,412,Takde masalah nk tukar str bujang ke sara. Tapi jenis barang tu bebas la.,There is no problem to change from single to sara. But that kind of stuff is free.,translated,google_translate_auto_to_en,neutral,keep,current label is acceptable or ambiguous
YT_UgzclnGt70smvNNEa5Z4AaABAg,YouTube,top_level_comment,UgzclnGt70smvNNEa5Z4AaABAg,UgzclnGt70smvNNEa5Z4AaABAg,9tQzzOjBIdI,KOS SARA HIDUP | Kerajaan Bakal Umum Langkah Tangani Kos Sara Hidup,Buletin TV3,https://www.youtube.com/watch?v=9tQzzOjBIdI,2025-07-19T05:38:22Z,cost_of_living_public_policy,Mengarut..ini semua lancau,99980b937259dcd22921,2025-07-20T02:58:45Z,2025-07-20T02:58:45Z,0,0,True,True,none,,2026-06-17T15:11:40.015256+00:00,raw,,Mengarut..ini semua lancau,mengarut ini semua lancau,4,26,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,positive,0.0565707199275493,0.0424367152154445,0.900992512702942,0.900992512702942,0.8444217927753925,high,low,,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,623,2026-06-18 19:10:55,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,575,Mengarut..ini semua lancau,Nonsense..this is all slang,translated,google_translate_auto_to_en,negative,keep,current label is acceptable or ambiguous
YT_UgywAFG2XR7PLlSp_Fx4AaABAg,YouTube,top_level_comment,UgywAFG2XR7PLlSp_Fx4AaABAg,UgywAFG2XR7PLlSp_Fx4AaABAg,L-iPwc5b3oI,Malaysia rolls out the welcome mat for first tourists of 2026,The Star,https://www.youtube.com/watch?v=L-iPwc5b3oI,2026-01-01T05:54:35Z,tourism_lifestyle_events,Best YB Best Minister Syabas Malaysia is the Best,b481c2009b332250a8a9,2026-01-01T08:58:45Z,2026-01-01T08:58:45Z,4,0,True,True,none,,2026-06-17T15:11:45.906798+00:00,raw,,Best YB Best Minister Syabas Malaysia is the Best,best yb best minister syabas malaysia is the best,9,49,0,False,True,0,0,0,MIXED,en,2,2,,False,False,accepted,positive,0.0518571138381958,0.0551227666437625,0.8930201530456543,0.8930201530456543,0.8378973864018917,high,medium,mixed_language,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,558,2026-06-18 19:02:06,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,303,Best YB Best Minister Syabas Malaysia is the Best,Best YB Best Minister Syabas Malaysia is the Best,kept_original_english,none,positive,keep,current label is acceptable or ambiguous
YT_UgzBbDRnRCnE6Ys5H5p4AaABAg,YouTube,top_level_comment,UgzBbDRnRCnE6Ys5H5p4AaABAg,UgzBbDRnRCnE6Ys5H5p4AaABAg,lWY3O9pFexo,KOS SARA HIDUP | PM Umum Butiran Penghargaan Untuk Rakyat Esok (BU),Buletin TV3,https://www.youtube.com/watch?v=lWY3O9pFexo,2025-07-22T12:11:44Z,cost_of_living_public_policy,"Basic 2,000 jadi lah 🌚👍",89b7858f4f81c59863f3,2025-07-22T13:16:24Z,2025-07-22T13:16:24Z,4,1,True,True,none,,2026-06-17T15:11:38.667157+00:00,raw,,"Basic 2,000 jadi lah 🌚👍",basic 2 000 jadi lah,5,23,2,False,True,0,0,0,BM,id,1,0,,False,False,accepted,positive,0.1081841513514518,0.2219117730855941,0.6699040532112122,0.6699040532112122,0.447992280125618,medium,medium,medium_confidence,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,370,2026-06-18 18:28:48,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,483,"Basic 2,000 jadi lah 🌚👍","Basic 2,000 is enough 🌚👍",translated,google_translate_auto_to_en,negative,relabel,negative cues outweigh positive label after translation
YT_UgwZdzzJwP5bDsGtJr94AaABAg,YouTube,top_level_comment,UgwZdzzJwP5bDsGtJr94AaABAg,UgwZdzzJwP5bDsGtJr94AaABAg,J5SEcQAe1AM,Why Malaysia Forces You to Own a Car,UrbanShiftMY,https://www.youtube.com/watch?v=J5SEcQAe1AM,2026-05-11T05:16:17Z,transport_public_services,"moving People less Cars “ …If we want less congestion, more freedom, and cities built around people instead of vehicles ...” “ …what needs to change if we want more walkable cities, better transit-oriented development, and a future where people have real alternatives to driving …” This videos sum up well, MOBILITY issues faced by the RAKYAT",4d6c5d7ceb418d3b080d,2026-05-25T16:24:00Z,2026-05-25T16:24:00Z,0,0,True,True,none,,2026-06-17T15:11:48.077094+00:00,raw,,"moving People less Cars “ ..If we want less congestion, more freedom, and cities built around people instead of vehicles ..” “ ..what needs to change if we want more walkable cities, better transit-oriented development, and a future where people have real alternatives to driving ..” This videos sum up well, MOBILITY issues faced by the RAKYAT",moving people less cars if we want less congestion more freedom and cities built around people instead of vehicles what needs to change if we want more walkable cities better transit oriented development and a future where people have real alternatives to driving this videos sum up well mobility issues faced by the rakyat,53,344,0,False,True,0,0,0,MIXED,en,1,6,,False,False,accepted,positive,0.1137402430176734,0.4294397830963135,0.456820011138916,0.456820011138916,0.0273802280426025,low,high,low_confidence | small_probability_margin | mixed_language,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,89,2026-06-18 15:42:42,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,522,"moving People less Cars “ ..If we want less congestion, more freedom, and cities built around people instead of vehicles ..” “ ..what needs to change if we want more walkable cities, better transit-oriented development, and a future where people have real alternatives to driving ..” This videos sum up well, MOBILITY issues faced by the RAKYAT","moving People less Cars “ ..If we want less congestion, more freedom, and cities built around people instead of vehicles ..” “ ..what needs to change if we want more walkable cities, better transit-oriented development, and a future where people have real alternatives to driving ..” This videos sum up well, MOBILITY issues faced by the RAKYAT",kept_original_english,none,neutral,relabel,translated English appears informational/unclear rather than explicit sentiment
